experiment,method,seed,mean_utility,cew,ruin_prob,surplus_ratio,adaptation_lag,wealth_terminal,theta_std,sharpe,max_drawdown,regime_detection_acc,turnover,theta_stability,mean_welfare,avg_cost,avg_cost_no_theta,fill_rate,ending_backlog,avg_inventory,avg_order,service_breach_count
exp2_hidden_regime,nbo_fixed_pref_recurrent,20290534,0.011313114215525432,0.011377349497305067,,,0.5,1.0100441426106128,,1.4426649551265291,0.0,0.599853515625,,,,,,,,,,
exp2_hidden_regime,nbo_fixed_pref_recurrent,20290535,0.011323749813877196,0.011388106157778077,,,0.5,1.0100535872906882,,1.4440148579431695,0.0,0.6012369791666667,,,,,,,,,,
exp2_hidden_regime,nbo_fixed_pref_recurrent,20290536,0.011318810025606358,0.011383110127013651,,,0.5,1.0100491998921313,,1.4433878093447294,0.0,0.6000162760416667,,,,,,,,,,
exp2_hidden_regime,nbo_fixed_pref_recurrent,20290537,0.011316032868870743,0.011380301361497258,,,0.5,1.0100467340945074,,1.4430353517717727,0.0,0.5913899739583335,,,,,,,,,,
exp2_hidden_regime,nbo_fixed_pref_recurrent,20290538,0.01131761302907493,0.011381899505663595,,,0.5,1.0100481387185682,,1.4432360930046144,0.0,0.6088053385416667,,,,,,,,,,
exp2_hidden_regime,nbo_fixed_pref_recurrent,20290539,0.011313275755944686,0.011377512875639484,,,0.5,1.0100442862247565,,1.4426854567998548,0.0,0.6004231770833334,,,,,,,,,,
exp2_hidden_regime,nbo_fixed_pref_recurrent,20290540,0.01132339898660857,0.011387751335313556,,,0.5,1.0100532755605618,,1.443970366754045,0.0,0.6058756510416666,,,,,,,,,,
exp2_hidden_regime,nbo_fixed_pref_recurrent,20290541,0.011316472341085574,0.011380745835136041,,,0.5,1.01004712538707,,1.4430912719688311,0.0,0.6114095052083333,,,,,,,,,,
exp2_hidden_regime,nbo_oracle_joint_action,20290512,0.011323448998020479,0.011387801916244333,,,0.5,1.0100532949788434,,1.443973119051963,0.0,1.0,,,,,,,,,,
exp2_hidden_regime,nbo_oracle_joint_action,20290513,0.01132070653627092,0.011385028227686833,,,0.5,1.010050856612169,,1.443624589122705,0.0,1.0,,,,,,,,,,
exp2_hidden_regime,nbo_oracle_joint_action,20290514,0.011320632501532285,0.011384953350063398,,,0.5,1.01005078905828,,1.4436149192157135,0.0,1.0,,,,,,,,,,
exp2_hidden_regime,nbo_oracle_joint_action,20290515,0.01131428595899683,0.01137853457280591,,,0.5,1.0100451565778021,,1.4428098955683917,0.0,1.0,,,,,,,,,,
exp2_hidden_regime,nbo_oracle_joint_action,20290516,0.011316987121963221,0.011381266474738139,,,0.5,1.0100475556249522,,1.4431527756044775,0.0,1.0,,,,,,,,,,
exp2_hidden_regime,nbo_oracle_joint_action,20290517,0.011316767904332968,0.011381044762157844,,,0.5,1.010047366460097,,1.4431257348246973,0.0,1.0,,,,,,,,,,
exp2_hidden_regime,nbo_oracle_joint_action,20290518,0.011315860964895341,0.011380127501217752,,,0.5,1.0100465633200395,,1.4430109091698857,0.0,1.0,,,,,,,,,,
exp2_hidden_regime,nbo_oracle_joint_action,20290519,0.01132114997221777,0.011385476712263864,,,0.5,1.0100512527754768,,1.4436812304977862,0.0,1.0,,,,,,,,,,
exp2_hidden_regime,nbo_oracle_joint_action,20290520,0.011316937995560505,0.011381216789215998,,,0.5,1.0100475152955901,,1.4431470038948184,0.0,1.0,,,,,,,,,,
exp2_hidden_regime,nbo_oracle_joint_action,20290521,0.011315399733401107,0.011379661020957998,,,0.5,1.010046139304595,,1.442950319443613,0.0,1.0,,,,,,,,,,
exp2_hidden_regime,nbo_oracle_joint_action,20290522,0.011317745527946805,0.011382033512633116,,,0.5,1.0100482253917273,,1.4432485043705758,0.0,1.0,,,,,,,,,,
exp2_hidden_regime,nbo_oracle_joint_action,20290523,0.011319110741527992,0.011383414266063596,,,0.5,1.0100494444856607,,1.4434227556810124,0.0,1.0,,,,,,,,,,
exp2_hidden_regime,nbo_oracle_joint_action,20290524,0.011321702854335463,0.011386035889362711,,,0.5,1.0100517467209196,,1.4437518181411486,0.0,1.0,,,,,,,,,,
exp2_hidden_regime,nbo_oracle_joint_action,20290525,0.01131527625407145,0.011379536136483237,,,0.5,1.0100460463218166,,1.442937048572932,0.0,1.0,,,,,,,,,,
exp2_hidden_regime,nbo_oracle_joint_action,20290526,0.011318390105736558,0.01138268542723897,,,0.5,1.0100487983559967,,1.4433304089948362,0.0,1.0,,,,,,,,,,
exp2_hidden_regime,nbo_oracle_joint_action,20290527,0.011317330963099509,0.011381614229281745,,,0.5,1.0100478689427521,,1.4431975624711841,0.0,1.0,,,,,,,,,,
exp2_hidden_regime,nbo_oracle_joint_action,20290528,0.011315042387500173,0.011379299608646365,,,0.5,1.010045835945331,,1.4429069919857471,0.0,1.0,,,,,,,,,,
exp2_hidden_regime,nbo_oracle_joint_action,20290529,0.01131923722714358,0.011383542191525375,,,0.5,1.0100495542992554,,1.4434384899515724,0.0,1.0,,,,,,,,,,
exp2_hidden_regime,nbo_oracle_joint_action,20290530,0.011317593504705199,0.01138187975906968,,,0.5,1.0100480916154408,,1.4432293983496178,0.0,1.0,,,,,,,,,,
exp2_hidden_regime,nbo_oracle_joint_action,20290531,0.011326571430310538,0.011390959911105059,,,0.5,1.0100560672783512,,1.4443693764454166,0.0,1.0,,,,,,,,,,
exp2_hidden_regime,nbo_oracle_joint_action,20290532,0.011322474764840348,0.011386816589169735,,,0.5,1.0100524297899236,,1.4438494579353671,0.0,1.0,,,,,,,,,,
exp2_hidden_regime,nbo_oracle_joint_action,20290533,0.011322301299788604,0.011386641148918297,,,0.5,1.0100522720228002,,1.4438268738455315,0.0,1.0,,,,,,,,,,
exp2_hidden_regime,nbo_oracle_joint_action,20290534,0.01131319625495885,0.01137743247013323,,,0.5,1.0100441928271728,,1.4426721326306844,0.0,1.0,,,,,,,,,,
exp2_hidden_regime,nbo_oracle_joint_action,20290535,0.01132379894960202,0.011388155853067072,,,0.5,1.0100536078666513,,1.4440177990840848,0.0,1.0,,,,,,,,,,
exp2_hidden_regime,nbo_oracle_joint_action,20290536,0.011318884763743493,0.01138318571590613,,,0.5,1.0100492435008774,,1.443394042296199,0.0,1.0,,,,,,,,,,
exp2_hidden_regime,nbo_oracle_joint_action,20290537,0.011316113562543955,0.011380382973492198,,,0.5,1.0100467877218042,,1.4430430168640718,0.0,1.0,,,,,,,,,,
exp2_hidden_regime,nbo_oracle_joint_action,20290538,0.011317685363309557,0.011381972663201845,,,0.5,1.0100481757445334,,1.4432413852472301,0.0,1.0,,,,,,,,,,
exp2_hidden_regime,nbo_oracle_joint_action,20290539,0.011313367998138093,0.011377606167323862,,,0.5,1.0100443453708445,,1.4426939108355372,0.0,1.0,,,,,,,,,,
exp2_hidden_regime,nbo_oracle_joint_action,20290540,0.0113234551954539,0.01138780818425289,,,0.5,1.0100532997506215,,1.443973823983081,0.0,1.0,,,,,,,,,,
exp2_hidden_regime,nbo_oracle_joint_action,20290541,0.011316554455660537,0.011380828884239635,,,0.5,1.0100471691870834,,1.4430975322206963,0.0,1.0,,,,,,,,,,
exp3_high_dimensional_allocation,nbo_full_ndu,20290512,0.059334796389244736,0.06113044391761191,,,,1.090599289651113,,1.1919952727258925,-0.062139251976266296,,0.406231079169849,0.00036592534548763884,,,,,,,,
exp3_high_dimensional_allocation,nbo_full_ndu,20290513,0.06411093268885122,0.06621066981780555,,,,1.0930887084930299,,1.2587527641889846,-0.05771933899913048,,0.3850477871210679,0.00037552189592305615,,,,,,,,
exp3_high_dimensional_allocation,nbo_full_ndu,20290514,0.06615981833171652,0.06839745302082223,,,,1.0962415641924488,,1.2952075572737347,-0.05618218851259198,,0.4009821497011237,0.0003671381885873603,,,,,,,,
exp3_high_dimensional_allocation,nbo_full_ndu,20290515,0.05763313024149179,0.059326289632336104,,,,1.0871890935894652,,1.1736480085447334,-0.0602221002274392,,0.3955457390206814,0.0003754588574270236,,,,,,,,
exp3_high_dimensional_allocation,nbo_full_ndu,20290516,0.05930997655586072,0.06110410716363335,,,,1.090149963600678,,1.1960618095716447,-0.05999786884407871,,0.4034191449453371,0.00037198342852526187,,,,,,,,
exp3_high_dimensional_allocation,nbo_full_ndu,20290517,0.06896277908568738,0.07139633005518675,,,,1.100004313790014,,1.3245295275771607,-0.0592529752115941,,0.38317321698308615,0.00038699460071670884,,,,,,,,
exp3_high_dimensional_allocation,nbo_full_ndu,20290518,0.06817738075463814,0.0705551875248771,,,,1.0976899096555166,,1.2809477652676593,-0.057080807528525936,,0.38823475265183,0.0003728880790859005,,,,,,,,
exp3_high_dimensional_allocation,nbo_full_ndu,20290519,0.054556724380100105,0.056072379765801594,,,,1.08486013362385,,1.1310133811956353,-0.05995489386095046,,0.39948242940401824,0.00037596214061787756,,,,,,,,
exp3_high_dimensional_allocation,nbo_full_ndu,20290520,0.06596962872752025,0.06819427425396496,,,,1.0947150705662285,,1.2829903773795217,-0.057822634607168605,,0.37867412519324295,0.00038285349826424866,,,,,,,,
exp3_high_dimensional_allocation,nbo_full_ndu,20290521,0.06001562587470283,0.06185313879982468,,,,1.091095693553936,,1.2364653864772115,-0.05933147540919006,,0.4043564599012282,0.00037566496014192766,,,,,,,,
exp3_high_dimensional_allocation,nbo_full_ndu,20290522,0.06705369101712447,0.06935289127770017,,,,1.0972288806433101,,1.306951270117899,-0.05816470799483027,,0.39573320683035207,0.00037146872916238137,,,,,,,,
exp3_high_dimensional_allocation,nbo_full_ndu,20290523,0.06113763631257671,0.06304521774249583,,,,1.0906428527376895,,1.2306934156479934,-0.06070516153746465,,0.3839230169372199,0.00038410577915277147,,,,,,,,
exp3_high_dimensional_allocation,nbo_full_ndu,20290524,0.06258518379358928,0.06458514045636865,,,,1.092022141284382,,1.235098429081604,-0.06032710069159375,,0.3893594991067751,0.00037549879223657933,,,,,,,,
exp3_high_dimensional_allocation,nbo_full_ndu,20290525,0.06094352096810991,0.06283888438075369,,,,1.0907406126507202,,1.213571919197472,-0.05817990230578568,,0.3902967889898449,0.00038371392993467163,,,,,,,,
exp3_high_dimensional_allocation,nbo_full_ndu,20290526,0.059100776727844695,0.06088214758466992,,,,1.0896485288883773,,1.1940348487472394,-0.05942568463024161,,0.40679346444525677,0.0003631238390837141,,,,,,,,
exp3_high_dimensional_allocation,nbo_full_ndu,20290527,0.06416149234500772,0.06626457842545075,,,,1.0937202096480865,,1.2550720924909757,-0.059201485646706645,,0.3923588926616441,0.00037136373830091583,,,,,,,,
exp3_high_dimensional_allocation,nbo_full_ndu,20290528,0.05989919565327334,0.06172951420070816,,,,1.089378084160741,,1.2102781544880554,-0.061589876185747836,,0.3925463630666593,0.0003764312458497621,,,,,,,,
exp3_high_dimensional_allocation,nbo_full_ndu,20290529,0.07409746303647807,0.07691175947166728,,,,1.1048795296444252,,1.3681834803737407,-0.05855366473289227,,0.38017382929832066,0.0003981908233728935,,,,,,,,
exp3_high_dimensional_allocation,nbo_full_ndu,20290530,0.06608873546229437,0.06832151096329975,,,,1.0968226909046557,,1.2799352959275951,-0.0600662827339348,,0.3940544653921198,0.00037624691810062385,,,,,,,,
exp3_high_dimensional_allocation,nbo_full_ndu,20290531,0.06290444537464723,0.0649250758527502,,,,1.0930433414248255,,1.2496321058471147,-0.05768073952251272,,0.3970454041269484,0.00037651281275794934,,,,,,,,
exp3_high_dimensional_allocation,nbo_full_ndu,20290532,0.0621067486790138,0.06407592736514411,,,,1.0901849396245382,,1.2115903824985144,-0.05722143892565696,,0.38261083698015086,0.0003627203604587126,,,,,,,,
exp3_high_dimensional_allocation,nbo_full_ndu,20290533,0.0584818022841458,0.06022569183316451,,,,1.0898300428549585,,1.208125099290091,-0.06138831310846474,,0.40791823849930503,0.00037376127983971397,,,,,,,,
exp3_high_dimensional_allocation,nbo_full_ndu,20290534,0.0631740705004616,0.06521224512259538,,,,1.0927325673468382,,1.241007012784272,-0.06027595588835167,,0.3981701721709308,0.000366998009516577,,,,,,,,
exp3_high_dimensional_allocation,nbo_full_ndu,20290535,0.06561075753629311,0.0678109988796598,,,,1.0956132716183085,,1.2707005351968226,-0.059778878277253936,,0.39123412344306346,0.00037889355344419,,,,,,,,
exp3_high_dimensional_allocation,nbo_full_ndu,20290536,0.06979784696692218,0.07229139238537718,,,,1.0983895381113387,,1.2890868814767409,-0.05905323329950864,,0.37230041129310976,0.000375204920086747,,,,,,,,
exp3_high_dimensional_allocation,nbo_full_ndu,20290537,0.05419219747872849,0.05568748313043237,,,,1.085278098680277,,1.1396113487048238,-0.061333870743381085,,0.40454393141745304,0.0003742912945922967,,,,,,,,
exp3_high_dimensional_allocation,nbo_full_ndu,20290538,0.06453625238895538,0.06666424667088844,,,,1.0941696685777296,,1.2616715303839092,-0.061250894670391985,,0.3863600803693818,0.000376659859608497,,,,,,,,
exp3_high_dimensional_allocation,nbo_full_ndu,20290539,0.060785174448914146,0.06267060086685183,,,,1.0917128376383163,,1.2243062333492611,-0.06052441230029104,,0.3979827489795311,0.0003788547785602804,,,,,,,,
exp3_high_dimensional_allocation,nbo_full_ndu,20290540,0.06028027540664385,0.062134194925043795,,,,1.0899508140817544,,1.2248957546545023,-0.058110447192166535,,0.3906717371953772,0.00037102692875075924,,,,,,,,
exp3_high_dimensional_allocation,nbo_full_ndu,20290541,0.07170875935801314,0.07434240632380007,,,,1.1004848532054807,,1.36178184726815,-0.054496391490289016,,0.37942398076229794,0.0003680576305637604,,,,,,,,
exp3_high_dimensional_allocation,nbo_fixed_pref_joint,20290512,0.059527494187157706,0.06133494111990068,,,,1.0907797938553996,,1.1940307095265674,-0.06213925163533726,,0.40623107695458033,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_fixed_pref_joint,20290513,0.06401683791421393,0.0661103496849873,,,,1.093003407231118,,1.2575156159970382,-0.057719324447762684,,0.38504766636932397,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_fixed_pref_joint,20290514,0.06616793724353826,0.06840612728074658,,,,1.0962415649748904,,1.2952075625944381,-0.05618218914917965,,0.4009821491735723,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_fixed_pref_joint,20290515,0.05763971790784278,0.05933326814347506,,,,1.08718909422508,,1.173648013249187,-0.06022210085647175,,0.39554573930673315,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_fixed_pref_joint,20290516,0.05931807634761156,0.061112701920735146,,,,1.0901499646804127,,1.1960618235560503,-0.059997868909057527,,0.40341914449040517,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_fixed_pref_joint,20290517,0.06896793737810936,0.07140185664501097,,,,1.1000043147402958,,1.3245295423852528,-0.05925297500208068,,0.38317321722979264,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_fixed_pref_joint,20290518,0.06818413188829278,0.07056241501042959,,,,1.0976899141605765,,1.2809478181165486,-0.05708080765420594,,0.3882347226044889,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_fixed_pref_joint,20290519,0.05456350840661145,0.056079544213125665,,,,1.0848601325100196,,1.1310133633837771,-0.05995489496622372,,0.3994824361787728,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_fixed_pref_joint,20290520,0.06597488473326077,0.06819988870395721,,,,1.0947150706539517,,1.2829903803154958,-0.057822635096339156,,0.37867412496219804,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_fixed_pref_joint,20290521,0.059859102028633565,0.06168694646944983,,,,1.0909486878561427,,1.234956080102707,-0.059358193337481435,,0.404543893863124,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_fixed_pref_joint,20290522,0.0670621051640887,0.06936188900793794,,,,1.0972288803156804,,1.3069512633380762,-0.05816470842797063,,0.39573321062962785,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_fixed_pref_joint,20290523,0.06114581881320859,0.06305391614624889,,,,1.090642836706425,,1.2306931904393466,-0.0607051627572012,,0.3839230458945969,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_fixed_pref_joint,20290524,0.06259332039416775,0.06459380259567848,,,,1.0920221416092597,,1.2350984265374079,-0.06032710160603334,,0.38935950159637484,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_fixed_pref_joint,20290525,0.060951696220632165,0.06284757339254132,,,,1.0907406121624093,,1.213571909228174,-0.05817990384585427,,0.3902967889417745,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_fixed_pref_joint,20290526,0.05908995746542954,0.06087066968441501,,,,1.089640201878763,,1.1942692323195847,-0.05942568557913892,,0.4069808735690155,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_fixed_pref_joint,20290527,0.06416857161200722,0.066272126823812,,,,1.0937202015398473,,1.2550719634565186,-0.059201491366152895,,0.39235889325513584,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_fixed_pref_joint,20290528,0.05988168389308489,0.06171092161086533,,,,1.0893507208416853,,1.2097475202125052,-0.061603352351566706,,0.3925463545872809,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_fixed_pref_joint,20290529,0.07410290678604828,0.07691762192555185,,,,1.1048795252828358,,1.3681834463443134,-0.05855366577364961,,0.3801738347791681,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_fixed_pref_joint,20290530,0.0660983440059577,0.06833177602650031,,,,1.096823236042328,,1.279941911641418,-0.06006579347147624,,0.3940462643649026,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_fixed_pref_joint,20290531,0.06290975367491773,0.0649307288098222,,,,1.0930540009367073,,1.2497628019929912,-0.057680743765843576,,0.3972326093797109,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_fixed_pref_joint,20290532,0.062113987852594525,0.0640836304233674,,,,1.0901849403708566,,1.2115903862506978,-0.05722143908536053,,0.38261083641055277,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_fixed_pref_joint,20290533,0.05855782121454174,0.06030629211977079,,,,1.0898953958775839,,1.2089590824573149,-0.06138831617948687,,0.4079182193008903,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_fixed_pref_joint,20290534,0.0631760184527968,0.06521432010729677,,,,1.0927286751347887,,1.2409951530420114,-0.060279555681608886,,0.39817017302313845,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_fixed_pref_joint,20290535,0.06561932387485023,0.0678201461493706,,,,1.0956132549518693,,1.2707002022862472,-0.059778892978360226,,0.39123411744074,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_fixed_pref_joint,20290536,0.06992867459565856,0.07243168690255675,,,,1.0985293836334713,,1.291150790843822,-0.059053233124782854,,0.3723004096204172,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_fixed_pref_joint,20290537,0.054197708592707186,0.055693301160509634,,,,1.0852781002218994,,1.1396113729677482,-0.061333871137659805,,0.4045439310090333,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_fixed_pref_joint,20290538,0.06454207256081515,0.0666704548581869,,,,1.0941696686959954,,1.2616715332042012,-0.061250895238989155,,0.38636007985849147,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_fixed_pref_joint,20290539,0.06080876338704823,0.06269566843357022,,,,1.0917327643857204,,1.2245197914487953,-0.06052441232196737,,0.397982747140982,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_fixed_pref_joint,20290540,0.06028748309036053,0.06214185047997489,,,,1.0899508144090273,,1.2248957643670908,-0.05811044766161685,,0.3906717357318898,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_fixed_pref_joint,20290541,0.07171845669095654,0.07435282463032422,,,,1.1004848539663046,,1.3617818475512404,-0.05449639225274066,,0.379423981798009,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_oracle_factor,20290512,0.07958199013041221,0.08283433761848169,,,,1.105552506332454,,1.4086030400626144,-0.057600988740821604,,0.3423066059611577,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_oracle_factor,20290513,0.08586183252554408,0.08965576291895982,,,,1.1105724687174614,,1.5108210151962163,-0.05199741696323127,,0.3321836403738731,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_oracle_factor,20290514,0.08321835342665335,0.08677908457941119,,,,1.1092386429990144,,1.473311718107977,-0.05252583762922393,,0.34286898812547606,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_oracle_factor,20290515,0.08037840144155037,0.08369706262942844,,,,1.106174006583395,,1.441797696976515,-0.05469692485626993,,0.34736809723395523,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_oracle_factor,20290516,0.07838660934836571,0.08154071160303378,,,,1.104290660338601,,1.3900156803572323,-0.055641313942927345,,0.3439937575376284,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_oracle_factor,20290517,0.08939066396761162,0.09350776697538854,,,,1.1158503213122946,,1.545147315558705,-0.0538822878771351,,0.33387071584451605,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_oracle_factor,20290518,0.09229395937185428,0.09668715616948087,,,,1.1178758493951857,,1.5565793491017532,-0.050985066900364945,,0.3398696123846788,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_oracle_factor,20290519,0.08033277762414509,0.08364762136037851,,,,1.1052582038659944,,1.4215009902663547,-0.053693180962647094,,0.332371102507684,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_oracle_factor,20290520,0.08913719111042226,0.09323062756247769,,,,1.1130492037750206,,1.541088045985104,-0.05197607951117578,,0.32187320876565706,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_oracle_factor,20290521,0.08036266154450593,0.08368000548347432,,,,1.1063584391553425,,1.464095449657158,-0.054905708551009055,,0.3449311041924492,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_oracle_factor,20290522,0.0906497180321228,0.09488541946146456,,,,1.1157735296692977,,1.5728853881551594,-0.05161216505065281,,0.32937171304475027,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_oracle_factor,20290523,0.08701739289287994,0.0909156537323772,,,,1.1109683888294484,,1.5216300083546774,-0.05336421478952155,,0.3175615652650106,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_oracle_factor,20290524,0.08326344716645755,0.08682809261764546,,,,1.1089805141965159,,1.4717848525310906,-0.056331469372744615,,0.34230661445215477,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_oracle_factor,20290525,0.08087767029824115,0.0842382539116211,,,,1.1059765573719371,,1.4222399082486485,-0.05524492375727824,,0.33518302810608597,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_oracle_factor,20290526,0.07988784543188963,0.08316557889463216,,,,1.1055842959725033,,1.418231855483942,-0.0538214543596769,,0.3494302420744394,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_oracle_factor,20290527,0.08367768988857185,0.08727839650631664,,,,1.109345012455088,,1.4754805319222992,-0.05538661698829908,,0.3424940621117405,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_oracle_factor,20290528,0.08364198217422357,0.08723957297307106,,,,1.1082133430355459,,1.4727265370011382,-0.05315549779959837,,0.3280594519992785,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_oracle_factor,20290529,0.10009727644600241,0.10527843040390716,,,,1.1260991663900444,,1.6647188845232104,-0.05191952873644287,,0.32374783321404704,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_oracle_factor,20290530,0.08815640475834954,0.09215892752359167,,,,1.1137472680492209,,1.5115444951870889,-0.0532871527006686,,0.3342457314207048,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_oracle_factor,20290531,0.08852170685011976,0.09255796834514762,,,,1.1128963844067536,,1.5319658727643444,-0.05197167336197208,,0.3213108276168137,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_oracle_factor,20290532,0.0859207887382039,0.08972000678961356,,,,1.1102175107783918,,1.5016480366442275,-0.0509130901823183,,0.330496436394447,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_oracle_factor,20290533,0.08369896119712848,0.08730152458655716,,,,1.1097639560955104,,1.4926782902795979,-0.05352826634904519,,0.3423065981858185,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_oracle_factor,20290534,0.08812067830232381,0.09211990925269098,,,,1.112147514660604,,1.5176758205969056,-0.05280182477872952,,0.3314337754017655,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_oracle_factor,20290535,0.08917485878902358,0.09327180779797084,,,,1.1146742713269127,,1.5374660651708245,-0.0514263858207655,,0.33312094027914485,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_oracle_factor,20290536,0.08454180840133096,0.08821833995003825,,,,1.1097205179001124,,1.445858840247277,-0.05458132445536898,,0.33349587235873135,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_oracle_factor,20290537,0.07443872430221252,0.07727933045709157,,,,1.1008467525885113,,1.3457935510100454,-0.05747655285038726,,0.3445561230633645,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_oracle_factor,20290538,0.08959813317761742,0.09373465970375183,,,,1.1142026921762835,,1.5436266744988265,-0.053464001913294354,,0.32918423391112833,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_oracle_factor,20290539,0.08369832964024625,0.087300837894013,,,,1.1095853469377848,,1.4736203174370501,-0.05394286605609877,,0.3383698090543726,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_oracle_factor,20290540,0.08354864372458243,0.08713809645284565,,,,1.1081346127114806,,1.4903244436177436,-0.05121207911910304,,0.3318086882950603,0.0,,,,,,,,
exp3_high_dimensional_allocation,nbo_oracle_factor,20290541,0.09259534705022168,0.09701773397891111,,,,1.1171437793843397,,1.5988439180561111,-0.04967100176778483,,0.3280594924782305,0.0,,,,,,,,
inventory_service_level,nbo_full_ndu_inventory,20290512,,,,,,,4.6892060976240237e-07,,,,,,-3.6535053503209993,5.035670041619855,4.970887086359376,0.9999902305881825,0.009742383928354276,12.640253801802826,23.050758934654382,0.232421875
inventory_service_level,nbo_full_ndu_inventory,20290513,,,,,,,4.816689167256236e-07,,,,,,-3.6668148191164875,5.050125299787407,4.985342343639982,0.9999619066855711,0.037027798400056544,12.73406594206614,22.964716802997614,0.228515625
inventory_service_level,nbo_full_ndu_inventory,20290514,,,,,,,4.6418547109103403e-07,,,,,,-3.594884504704171,4.981442567761377,4.91665961374097,0.9999790186200992,0.021426249922888982,12.521872807678244,23.183257238764448,0.169921875
inventory_service_level,nbo_full_ndu_inventory,20290515,,,,,,,4.6354645573991393e-07,,,,,,-3.641886992090731,5.02732927080295,4.962546313948204,0.9999740101395609,0.02336767376412391,12.698605582244742,22.98150226932824,0.181640625
inventory_service_level,nbo_full_ndu_inventory,20290516,,,,,,,4.678230383733156e-07,,,,,,-3.629788097568767,5.013610213918893,4.948827258987947,0.9999837790236126,0.015566825681345459,12.596724282157329,23.09124666482807,0.189453125
inventory_service_level,nbo_full_ndu_inventory,20290517,,,,,,,4.7678129196853457e-07,,,,,,-3.636725952820697,5.019327091469215,4.954544136799918,0.9999663017166245,0.03309837215729068,12.576848136624847,23.122124052483162,0.19921875
inventory_service_level,nbo_full_ndu_inventory,20290518,,,,,,,4.6707902775807664e-07,,,,,,-3.6527905486408905,5.0346403971513265,4.9698574418,0.9999580656251172,0.04147759803971959,12.626226240132546,23.066191992390966,0.224609375
inventory_service_level,nbo_full_ndu_inventory,20290519,,,,,,,4.671799351730711e-07,,,,,,-3.6732884421506657,5.055702629545421,4.990919673148098,0.999950047398885,0.04679353815564219,12.734037882286103,22.971000959519458,0.212890625
inventory_service_level,nbo_full_ndu_inventory,20290520,,,,,,,4.670454335727863e-07,,,,,,-3.666512530599356,5.049297092475289,4.984514135851374,0.9999716566156558,0.02533246689835425,12.721519129514249,22.970613596329713,0.203125
